2019-01-18 19:33:08	0.13867484191771995	0.6926233924457247
2019-01-18 19:33:09	0.21873812505783863	0.4464356200214622
2019-01-18 19:33:10	0.620979186025747	0.5940389936030349
2019-01-18 19:33:11	0.4520882816436176	0.34605238044288134
2019-01-18 19:33:12	0.771696738146816	0.1580986117999037
2019-01-18 19:33:13	0.5011317230409645	0.8339177994877898
2019-01-18 19:33:14	0.5916370341486884	0.9553806938986736
2019-01-18 19:33:15	0.9972463222112007	0.02515456954091
2019-01-18 19:33:16	0.3176134434010117	0.5983217124679583
2019-01-18 19:33:17	0.17122460575338128	0.4172243105911806
2019-01-18 19:33:18	0.018412613139603518	0.28546430648842747
2019-01-18 19:33:19	0.14855176752726962	0.12894113560778597
2019-01-18 19:33:20	0.48164214073866607	0.9554390168398912
2019-01-18 19:33:21	0.6820587775986996	0.2770053275441844
2019-01-18 19:33:22	0.5046114061313711	0.20197620127500937
2019-01-18 19:33:23	0.051061407053855645	0.24233803973354606
2019-01-18 19:33:24	0.4437198827432127	0.7981244322928503
2019-01-18 19:33:25	0.7954303661899242	0.20411893566253658
2019-01-18 19:33:26	0.6185085116605922	0.5351216485564098
2019-01-18 19:33:27	0.061194769294475426	0.19120762303465488
2019-01-18 19:33:28	0.11776421512715973	0.8539263074508757
2019-01-18 19:33:29	0.2090468330384666	0.6670426616766552
2019-01-18 19:33:30	0.24350926813346874	0.32181426030940663
2019-01-18 19:33:31	0.43762296402468215	0.723813571022979
2019-01-18 19:33:32	0.15227666494077685	0.17098604990300914
2019-01-18 19:33:33	0.9067490266994713	0.35621072101433715
2019-01-18 19:33:34	0.8474189415809136	0.6001121311159887
2019-01-18 19:33:35	0.6369219124081186	0.050837442399147004
2019-01-18 19:33:36	0.5605530949337786	0.06709144937638223
2019-01-18 19:33:37	0.07906892700738422	0.5826497919830331
2019-01-18 19:33:38	0.948969345605745	0.23933511975876542
2019-01-18 19:33:39	0.8227223379199663	0.855083085258775
2019-01-18 19:33:40	0.742059227709942	0.3121473172876139
2019-01-18 19:33:41	0.2410229774982524	0.9456554772870701
2019-01-18 19:33:42	0.681113481834842	0.5956461721372387
2019-01-18 19:33:43	0.9601065373575641	0.22336279458091213
2019-01-18 19:33:44	0.49055394104308137	0.11239473855409665
2019-01-18 19:33:45	0.08523030230922657	0.10314031767889342
2019-01-18 19:33:46	0.8873518002129406	0.37064652284381516
2019-01-18 19:33:47	0.16562492897232428	0.6850475292270659
2019-01-18 19:33:48	0.11674928923248074	0.41380641815634045
2019-01-18 19:33:49	0.27975052847029636	0.2805356146864323
2019-01-18 19:33:50	0.956612569736488	0.17615307857036033
2019-01-18 19:33:51	0.18767174080750681	0.9323843161125428
2019-01-18 19:33:52	0.31037551563905963	0.1974625404452537
2019-01-18 19:33:53	0.3560769476223997	0.16775853799273088
2019-01-18 19:33:54	0.5703066548154828	0.1566778805739657
2019-01-18 19:33:55	0.6542319414436266	0.7878154775654829
2019-01-18 19:33:56	0.6975683255507125	0.6235048083387654
2019-01-18 19:33:57	0.35246886732392857	0.15856029403831295
2019-01-18 19:33:58	0.9503703332813853	0.9117854264549428
2019-01-18 19:33:59	0.6871776997876888	0.40614665683535334
2019-01-18 19:34:00	0.2650446584733809	0.33217869347067797
2019-01-18 19:34:01	0.7234728210896143	0.7022701214872012
2019-01-18 19:34:02	0.9449411381649666	0.3387935921172668
2019-01-18 19:34:03	0.5303441860539627	0.6496964995605363
2019-01-18 19:34:04	0.48872607767678433	0.5817923979073497
2019-01-18 19:34:05	0.48739390588959297	0.9105929369538232
2019-01-18 19:34:06	0.1936638991092835	0.8792316202042056
2019-01-18 19:34:07	0.4032847488265986	0.11423947680779456
2019-01-18 19:34:08	0.33475994577922275	0.4497627831044392
2019-01-18 19:34:09	0.806869042791517	0.9911564747318926
2019-01-18 19:34:10	0.16134580082055694	0.24986382835798615
2019-01-18 19:34:11	0.5733514463747237	0.9053366908928066
2019-01-18 19:34:12	0.577285287963682	0.513204897106411
2019-01-18 19:34:13	0.3856649976851274	0.926165215795487
2019-01-18 19:34:14	0.8430916348288481	0.0985464749338476
2019-01-18 19:34:15	0.6091208642723168	0.305314571670146
2019-01-18 19:34:16	0.8836328356409092	0.6327860807533531
2019-01-18 19:34:17	0.04847044015160795	0.8706687460113698
